Species,SealID,Sex,Age,YearCollected,MonthCollected,DayCollected,CollectionArea,NAFO,PreyCode,Prey,PreyGenusSpecies,PreyFamily,PreySubFamily,NumberOfIndividuals,MeasuredOrEstimated,PartMeasured,OtolithErosionState (ES),PartMeasurementValue (mm),PreyLength (cm),PreyWeight (g),Comments
Pagophilus groenlandicus,64831,M,2,2021,1,19,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.64,,,
Pagophilus groenlandicus,64831,M,2,2021,1,19,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.28,,,
Pagophilus groenlandicus,64831,M,2,2021,1,19,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.56,,,
Pagophilus groenlandicus,64831,M,2,2021,1,19,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.11,,,
Pagophilus groenlandicus,64831,M,2,2021,1,19,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.16,,,
Pagophilus groenlandicus,64831,M,2,2021,1,19,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.62,,,
Pagophilus groenlandicus,64831,M,2,2021,1,19,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.1,,,
Pagophilus groenlandicus,64831,M,2,2021,1,19,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.94,,,
Pagophilus groenlandicus,64831,M,2,2021,1,19,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.29,,,
Pagophilus groenlandicus,64831,M,2,2021,1,19,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.02,,,
Pagophilus groenlandicus,64831,M,2,2021,1,19,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.57,,,
Pagophilus groenlandicus,64831,M,2,2021,1,19,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,8.63,,,
Pagophilus groenlandicus,64831,M,2,2021,1,19,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,9.45,,,
Pagophilus groenlandicus,64831,M,2,2021,1,19,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.51,,,
Pagophilus groenlandicus,64831,M,2,2021,1,19,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.46,,,
Pagophilus groenlandicus,64831,M,2,2021,1,19,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.68,,,
Pagophilus groenlandicus,64831,M,2,2021,1,19,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.11,,,
Pagophilus groenlandicus,64831,M,2,2021,1,19,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.36,,,
Pagophilus groenlandicus,64831,M,2,2021,1,19,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.58,,,
Pagophilus groenlandicus,64831,M,2,2021,1,19,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.46,,,
Pagophilus groenlandicus,64831,M,2,2021,1,19,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.65,,,
Pagophilus groenlandicus,64831,M,2,2021,1,19,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.92,,,
Pagophilus groenlandicus,64831,M,2,2021,1,19,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.15,,,
Pagophilus groenlandicus,64831,M,2,2021,1,19,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,93,3,7,,6.04,,,average of ES 1; N=30
Pagophilus groenlandicus,64832,M,1,2021,1,15,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.67,,,
Pagophilus groenlandicus,64832,M,1,2021,1,15,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.18,,,
Pagophilus groenlandicus,64832,M,1,2021,1,15,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.63,,,
Pagophilus groenlandicus,64832,M,1,2021,1,15,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.11,,,
Pagophilus groenlandicus,64832,M,1,2021,1,15,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.81,,,
Pagophilus groenlandicus,64832,M,1,2021,1,15,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.41,,,
Pagophilus groenlandicus,64832,M,1,2021,1,15,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,4.87,,,
Pagophilus groenlandicus,64832,M,1,2021,1,15,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.87,,,
Pagophilus groenlandicus,64832,M,1,2021,1,15,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.44,,,
Pagophilus groenlandicus,64832,M,1,2021,1,15,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.37,,,
Pagophilus groenlandicus,64832,M,1,2021,1,15,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.41,,,
Pagophilus groenlandicus,64832,M,1,2021,1,15,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.85,,,
Pagophilus groenlandicus,64832,M,1,2021,1,15,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.3,,,
Pagophilus groenlandicus,64832,M,1,2021,1,15,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.02,,,
Pagophilus groenlandicus,64832,M,1,2021,1,15,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,8.68,,,
Pagophilus groenlandicus,64832,M,1,2021,1,15,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,9.38,,,
Pagophilus groenlandicus,64832,M,1,2021,1,15,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,4.95,,,
Pagophilus groenlandicus,64832,M,1,2021,1,15,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,8.82,,,
Pagophilus groenlandicus,64832,M,1,2021,1,15,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,8.04,,,
Pagophilus groenlandicus,64832,M,1,2021,1,15,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.28,,,
